what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.jst.common.project.facet.core,1.4.102.v201008182136,"org.eclipse.jst.common.project.facet.core",1362516126203
started,bundle,org.eclipse.jst.ws.jaxrs.core,1.0.200.v201008201800,"org.eclipse.jst.ws.jaxrs.core",1362516126234
started,bundle,org.eclipse.jst.ws.jaxws.utils,1.0.0.v201004171919,"org.eclipse.jst.ws.jaxws.utils",1362516126250
started,bundle,org.eclipse.ltk.core.refactoring,3.5.100.v20100526-0800,"org.eclipse.ltk.core.refactoring",1362516126265
started,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1362516126281
started,bundle,org.eclipse.mylyn.bugzilla.core,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.bugzilla.core",1362516126296
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1362516126312
started,bundle,org.eclipse.mylyn.commons.net,3.4.1.v20100625-2100-e3x,"org.eclipse.mylyn.commons.net",1362516126312
started,bundle,org.eclipse.mylyn.commons.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.ui",1362516126343
started,bundle,org.eclipse.mylyn.context.core,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.core",1362516126359
started,bundle,org.eclipse.mylyn.context.ui,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.ui",1362516126375
started,bundle,org.eclipse.mylyn.monitor.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.monitor.ui",1362516126390
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.tasks.ui",1362516126406
started,bundle,org.eclipse.mylyn.team.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.team.ui",1362516126421
started,bundle,org.eclipse.team.core,3.5.100.R36x_v20100825-0800,"org.eclipse.team.core",1362516126453
started,bundle,org.eclipse.team.cvs.core,3.3.300.I20100526-0800,"org.eclipse.team.cvs.core",1362516126468
started,bundle,org.eclipse.team.cvs.ui,3.3.301.R36x_v20100825-0800,"org.eclipse.team.cvs.ui",1362516126500
started,bundle,org.eclipse.team.ui,3.5.101.R36x_v20100825-0800,"org.eclipse.team.ui",1362516126531
started,bundle,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui",1362516126562
started,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1362516126593
started,bundle,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.editors",1362516126593
started,bundle,org.eclipse.ui.forms,3.5.2.r36_v20100702,"org.eclipse.ui.forms",1362516126640
started,bundle,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.ide",1362516126687
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1362516126718
started,bundle,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views",1362516126734
started,bundle,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"org.eclipse.ui.workbench",1362516126781
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.workbench.texteditor",1362516126812
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1362516126843
started,bundle,org.eclipse.update.core,3.2.402.R36x_v20100629,"org.eclipse.update.core",1362516126906
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1362516126921
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.102.v201008170019,"org.eclipse.wst.common.project.facet.core",1362516126937
started,bundle,org.eclipse.wst.web,1.1.401.v201007151900,"org.eclipse.wst.web",1362516126953
started,bundle,org.dyno.visual.swing,0.9.12.I20090506-2220,"org.dyno.visual.swing",1362516126984
started,bundle,org.dyno.visual.swing.lnfs,0.9.12.I20090506-2220,"org.dyno.visual.swing.lnfs",1362516126984
started,bundle,org.dyno.visual.swing.parser,0.9.12.I20090506-2220,"org.dyno.visual.swing.parser",1362516127015
started,bundle,org.dyno.visual.swing.types,0.9.12.I20090506-2220,"org.dyno.visual.swing.types",1362516127031
started,bundle,org.dyno.visual.swing.widgets,0.9.12.I20090506-2220,"org.dyno.visual.swing.widgets",1362516127062
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.1.R201102081640,"org.eclipse.epp.usagedata.gathering",1362516127078
started,bundle,org.eclipse.epp.usagedata.recording,1.3.1.R201102081640,"org.eclipse.epp.usagedata.recording",1362516127093
os,sysinfo,,,"win32",1362516127109
arch,sysinfo,,,"x86",1362516127109
ws,sysinfo,,,"win32",1362516127109
locale,sysinfo,,,"fr_FR",1362516127109
processors,sysinfo,,,"2",1362516127109
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1362516127109
java.runtime.version,sysinfo,,,"1.6.0_24-b07",1362516127109
java.specification.name,sysinfo,,,"Java Platform API Specification",1362516127109
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1362516127109
java.specification.version,sysinfo,,,"1.6",1362516127109
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1362516127109
java.version,sysinfo,,,"1.6.0_24",1362516127109
java.vm.info,sysinfo,,,"mixed mode, sharing",1362516127109
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1362516127109
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1362516127109
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1362516127109
java.vm.specification.version,sysinfo,,,"1.0",1362516127109
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1362516127109
java.vm.version,sysinfo,,,"19.1-b02",1362516127109
started,bundle,org.eclipse.pde.launching,3.6.0.v20100601,"org.eclipse.pde.launching",1362516128171
started,bundle,org.eclipse.ui.views.log,1.0.100.v20100423,"org.eclipse.ui.views.log",1362516128296
started,bundle,org.eclipse.epp.usagedata.ui,1.3.1.R201102081640,"org.eclipse.epp.usagedata.ui",1362516128359
started,bundle,org.eclipse.pde.ui,3.6.1.v20100810_r361,"org.eclipse.pde.ui",1362516128390
opened,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1362516128921
opened,view,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views.PropertySheet",1362516129484
activated,perspective,,,"Perso",1362516129828
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1362516133625
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1362516138921
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1362516142078
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1362516172984
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1362516181609
started,bundle,org.eclipse.compare,3.5.100.I20100526-0800,"org.eclipse.compare",1362516182562
executed,command,org.eclipse.jdt.debug.ui,3.5.0.v20100602-0830,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1362516191500
activated,perspective,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.DebugPerspective",1362516192171
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1362516192421
started,bundle,org.eclipse.wst.server.core,1.1.204.v20100908,"org.eclipse.wst.server.core",1362516197703
started,bundle,org.eclipse.wst.server.ui,1.1.205.v20100908,"org.eclipse.wst.server.ui",1362516197828
started,bundle,org.eclipse.wst.jsdt.debug.ui,1.0.1.v201008170101,"org.eclipse.wst.jsdt.debug.ui",1362516198218
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1362516202343
activated,perspective,,,"Perso",1362516208625
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1362516216687
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1362516266625
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.export",1362516266734
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1362516269375
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1362519647828
started,bundle,org.eclipse.wst.xsl.debug.ui,1.0.100.v201004290328,"org.eclipse.wst.xsl.debug.ui",1362519651218
started,bundle,org.eclipse.wst.jsdt.debug.core,1.0.1.v201008170101,"org.eclipse.wst.jsdt.debug.core",1362519655812
closed,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1362519656500
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.exit",1362519657968
stopped,bundle,org.eclipse.jst.j2ee.xdoclet.runtime,1.1.300.v201004280700,"org.eclipse.jst.j2ee.xdoclet.runtime",1362519658468
stopped,bundle,org.eclipse.jst.j2ee.ejb.annotations.xdoclet,1.2.100.v201003112036,"org.eclipse.jst.j2ee.ejb.annotations.xdoclet",1362519658500
stopped,bundle,org.eclipse.jst.server.generic.jboss,1.6.1.v200904151730,"org.eclipse.jst.server.generic.jboss",1362519658546
stopped,bundle,org.eclipse.jst.server.generic.jonas,1.5.205.v200805140145,"org.eclipse.jst.server.generic.jonas",1362519658671
stopped,bundle,org.eclipse.jst.server.generic.oc4j,1.5.206.v20090812,"org.eclipse.jst.server.generic.oc4j",1362519658765
